case,element,region_group,time_s,anzahl_punkte,t_mean,t_flaechen_summe,kontaktflaeche_summe,q_summe,q_dot_avg_mean,t_flaechengewichtet
Case5,Element1,bottom_surface,1048.0,30389,0.007686931438490763,0.00037185966082323624,0.047839565705118915,0.001582719331073236,0.024144195447207712,0.007773056785577103
Case5,Element1,bottom_surface,1358.0,30389,0.010283337301886585,0.0004964192852988039,0.047839565705118915,0.0017695611707864904,0.025809299138845245,0.010376751502275577
Case5,Element1,bottom_surface,1758.0,30389,0.013751204746862393,0.0006627414230927126,0.047839565705118915,0.0019030815611018896,0.025877312044158107,0.01385341637877365
Case5,Element1,bottom_surface,2276.0,30389,0.0183758392348161,0.0008845012237808046,0.047839565705118915,0.001960714671109964,0.023791015205133475,0.018488905798870192
Case5,Element1,bottom_surface,2948.0,30389,0.02450842115660352,0.0011785267800013366,0.047839565705118915,0.0019163339149204962,0.018935371794343212,0.024634980745137328
Case5,Element1,bottom_surface,3817.0,30389,0.03249942122642297,0.0015616170370846014,0.047839565705118915,0.001758084601394228,0.010985096151628815,0.03264279292814537
Case5,Element1,bottom_surface,4943.0,30389,0.04272004728092837,0.002051567547262153,0.047839565705118915,0.0014781869389910805,-0.00029999959412799096,0.042884326331637905
Case5,Element1,bottom_surface,6401.0,30389,0.0554085965373488,0.0026598005578265115,0.047839565705118915,0.0010846748469591774,-0.014772757400403956,0.055598342472868816
Case5,Element1,bottom_surface,8289.0,30389,0.07058391193920158,0.0033871978012871813,0.047839565705118915,0.0006027641143432133,-0.03176590283399655,0.07080327238264927
Case5,Element1,bottom_surface,10734.0,30389,0.08798080742770344,0.004220989165470975,0.047839565705118915,7.618700706578651e-05,-0.04998626386999368,0.08823217985482928
Case5,Element1,bottom_surface,13900.0,30389,0.10708416936620795,0.005136398017913902,0.047839565705118915,-0.0004427429716046982,-0.06778462553946775,0.10736715399078756
Case5,Element1,bottom_surface,18000.0,30389,0.12732491141498453,0.006106084520752308,0.047839565705118915,-0.0009159119886874908,-0.08392278339954327,0.12763670469732016
Case5,Element1,lateral,10.0,14242,4.184817295720858e-06,9.889212473771225e-08,0.023940287671334656,1.0799741211374661e-05,0.0005558321037894378,4.13078264118449e-06
Case5,Element1,lateral,13.0,14242,6.400797049981264e-06,1.5155238011837096e-07,0.023940287671334656,1.5664744023108786e-05,0.0007981756527194237,6.330432708201539e-06
Case5,Element1,lateral,17.0,14242,1.00754790662586e-05,2.3902564554352825e-07,0.023940287671334656,2.304510823614027e-05,0.0011636542599694712,9.984242830537497e-06
Case5,Element1,lateral,22.0,14242,1.587028368469909e-05,3.771519505754448e-07,0.023940287671334656,3.323879804070492e-05,0.0016668563305132118,1.575386042779405e-05
Case5,Element1,lateral,28.0,14242,2.4097849177507483e-05,5.734129231990778e-07,0.023940287671334656,4.6054728886370026e-05,0.002299016668148744,2.3951797533563657e-05
Case5,Element1,lateral,36.0,14242,3.7085508808255804e-05,8.834144132217438e-07,0.023940287671334656,6.35363837601006e-05,0.00316161585803108,3.6900743439249326e-05
Case5,Element1,lateral,47.0,14242,5.8355648258304214e-05,1.3913872631197675e-06,0.023940287671334656,8.747479037897609e-05,0.004344608130853036,5.8119070339567e-05
Case5,Element1,lateral,61.0,14242,9.044615157752924e-05,2.158122252845663e-06,0.023940287671334656,0.00011697067749374059,0.005806211526906609,9.014604513001447e-05
Case5,Element1,lateral,79.0,14242,0.00013931021442869642,3.3260864497713024e-06,0.023940287671334656,0.00015258770324813657,0.007578675932723086,0.0001389326016225717
Case5,Element1,lateral,102.0,14242,0.00021308306655957825,5.090021688133985e-06,0.023940287671334656,0.00019392807804295147,0.009649164842961383,0.000212613221612563
Case5,Element1,lateral,133.0,14242,0.0003307914214470241,7.905294185264485e-06,0.023940287671334656,0.00024230683061863563,0.012096725453323125,0.0003302088217899752
Case5,Element1,lateral,172.0,14242,0.0005035559146539159,1.2038312464917602e-05,0.023940287671334656,0.0002929206094126636,0.014696123494349235,0.00050284744403184
Case5,Element1,lateral,222.0,14242,0.0007578249465987985,1.8122234080079613e-05,0.023940287671334656,0.000344118654740288,0.017387045126237875,0.0007569764544549982
Case5,Element1,lateral,288.0,14242,0.0011365773391302473,2.7185916825390795e-05,0.023940287671334656,0.0003939544602275093,0.02010626890624141,0.0011355718527117933
Case5,Element1,lateral,373.0,14242,0.0016751697176960823,4.0075893541577906e-05,0.023940287671334656,0.0004381166874162263,0.022666858989753493,0.0016739938171070315
Case5,Element1,lateral,483.0,14242,0.002429739184783704,5.81360252493984e-05,0.023940287671334656,0.0004746688264171269,0.025008591532556003,0.0024283762186788024
Case5,Element1,lateral,625.0,14242,0.003467383206653787,8.297251239832606e-05,0.023940287671334656,0.0005030105611773347,0.02713610059234329,0.0034658110018316417
Case5,Element1,lateral,810.0,14242,0.004878653784368299,0.00011675282679157189,0.023940287671334656,0.0005260983533063834,0.029242457404927685,0.004876834747953678
Case5,Element1,lateral,1048.0,14242,0.006786052003195577,0.00016240966567752726,0.023940287671334656,0.0005419612208871321,0.031260677694982454,0.006783947958653457
Case5,Element1,lateral,1358.0,14242,0.009365242822257397,0.00022414809939514508,0.023940287671334656,0.0005537287325100293,0.03340305389709372,0.009362798913378679
Case5,Element1,lateral,1758.0,14242,0.012816913238083275,0.0003067727585146776,0.023940287671334656,0.0005586263925933026,0.035549176279425956,0.01281407987766152
Case5,Element1,lateral,2276.0,14242,0.0174222761183476,0.0004170162469534049,0.023940287671334656,0.0005488883066463474,0.03735069033346392,0.01741901570601121
Case5,Element1,lateral,2948.0,14242,0.023526335931634026,0.0005631389520914313,0.023940287671334656,0.0005068400791473115,0.037951346787968826,0.023522647673349228
Case5,Element1,lateral,3817.0,14242,0.03147087104426559,0.0007533243149372089,0.023940287671334656,0.0004074980061020944,0.03614407003752088,0.03146680295906451
Case5,Element1,lateral,4943.0,14242,0.04161601683753347,0.000996195620895696,0.023940287671334656,0.00021687231849384903,0.030288359371926542,0.041611681303583885
Case5,Element1,lateral,6401.0,14242,0.05419096333456893,0.0012972410682239666,0.023940287671334656,-9.475018393480987e-05,0.018943347960213082,0.05418652799971331
Case5,Element1,lateral,8289.0,14242,0.06921264778987105,0.001656866782882011,0.023940287671334656,-0.0005363336251411241,0.001605645090712963,0.06920830716942016
Case5,Element1,lateral,10734.0,14242,0.08642598211897443,0.0020689653517178865,0.023940287671334656,-0.001078979862872219,-0.02051770857294874,0.08642190854687182
Case5,Element1,lateral,13900.0,14242,0.10533640027954976,0.0025216951088214076,0.023940287671334656,-0.001659001261753147,-0.04463947095562969,0.10533269873113538
Case5,Element1,lateral,18000.0,14242,0.12539530413775066,0.0030019205257396566,0.023940287671334656,-0.0022103314054330364,-0.06780068574801348,0.1253919989162896
Case5,Element1,support,10.0,3610,2.087809638295128e-06,2.5311410607676432e-09,0.001292434226442837,-6.724645274062301e-06,-0.006182424727251432,1.9584293026145677e-06
Case5,Element1,support,13.0,3610,3.1941910300799478e-06,3.905857917168948e-09,0.001292434226442837,-9.695173616116632e-06,-0.008801883710926614,3.0220941516838575e-06
Case5,Element1,support,17.0,3610,5.140903107438761e-06,6.344314222041176e-09,0.001292434226442837,-1.4355486470532833e-05,-0.01286220396040275,4.908810129164262e-06
Case5,Element1,support,22.0,3610,8.526037506550809e-06,1.0616519273429666e-08,0.001292434226442837,-2.116224161649076e-05,-0.018737042450756674,8.214359428293292e-06
Case5,Element1,support,28.0,3610,1.3724054837749035e-05,1.720722705758995e-08,0.001292434226442837,-3.0065997106924613e-05,-0.026383756859344513,1.3313812575940018e-05
Case5,Element1,support,36.0,3610,2.2583906013408483e-05,2.848529067918104e-08,0.001292434226442837,-4.266460266969099e-05,-0.0371637491135654,2.204003120343e-05
Case5,Element1,support,47.0,3610,3.817480536311537e-05,4.839700265021372e-08,0.001292434226442837,-6.0643203079459074e-05,-0.05250490676182528,3.744639507374905e-05
Case5,Element1,support,61.0,3610,6.313268098639869e-05,8.03501608226142e-08,0.001292434226442837,-8.405043359541684e-05,-0.07243948086261724,6.216963244912024e-05
Case5,Element1,support,79.0,3610,0.00010301194163381298,1.315016811882912e-07,0.001292434226442837,-0.00011470957729472276,-0.09850968188274298,0.00010174729088552762
Case5,Element1,support,102.0,3610,0.00016557804201990876,2.1186601780407573e-07,0.001292434226442837,-0.0001546061274715017,-0.13238438847979017,0.00016392789162446894
Case5,Element1,support,133.0,3610,0.00026862464604439633,3.4437888968236324e-07,0.001292434226442837,-0.00020924847866508043,-0.178698349872017,0.0002664575748896687
Case5,Element1,support,172.0,3610,0.0004235954134028181,5.438417415068715e-07,0.001292434226442837,-0.00027853960039226364,-0.23731157192319616,0.00042078871820323545
Case5,Element1,support,222.0,3610,0.000656027175034307,8.432160445495106e-07,0.001292434226442837,-0.00036717405944597565,-0.31212155026887645,0.0006524247248312912
Case5,Element1,support,288.0,3610,0.0010073608003072292,1.2959879857217535e-06,0.001292434226442837,-0.0004829143272063636,-0.40958357007963025,0.0010027496635466684
Case5,Element1,support,373.0,3610,0.0015123258918159541,1.9470113795403092e-06,0.001292434226442837,-0.0006299636512564427,-0.5331468373146009,0.0015064684451285874
Case5,Element1,support,483.0,3610,0.002225094116620868,2.8662012779771436e-06,0.001292434226442837,-0.0008183556933380602,-0.691174151124426,0.002217676705967298
Case5,Element1,support,625.0,3610,0.003210182960526465,4.136812802326335e-06,0.001292434226442837,-0.0010608639933570145,-0.8943399378096454,0.0032007917445145916
Case5,Element1,support,810.0,3610,0.004553827558205124,5.8700877642502745e-06,0.001292434226442837,-0.0013775263150582944,-1.1594390125242433,0.004541885106529947
Case5,Element1,support,1048.0,3610,0.006374857145033875,8.219417799716167e-06,0.001292434226442837,-0.0017875020548636681,-1.5024583855055944,0.006359641080024975
Case5,Element1,support,1358.0,3610,0.008842323444860706,1.1402962405949304e-05,0.001292434226442837,-0.0023225876452479463,-1.9500278482250433,0.008822857034151475
Case5,Element1,support,1758.0,3610,0.012152592597360293,1.5674275167438093e-05,0.001292434226442837,-0.0030066603628266216,-2.5221106518964582,0.012127715938456966
Case5,Element1,support,2276.0,3610,0.01658183604888979,2.13899868234319e-05,0.001292434226442837,-0.0038697815268139498,-3.2438550734647422,0.016550155037524425
Case5,Element1,support,2948.0,3610,0.022471923517666373,2.8991673377560208e-05,0.001292434226442837,-0.004938224234179492,-4.137254029728592,0.022431836595161913
Case5,Element1,support,3817.0,3610,0.030162828046158677,3.891847780870773e-05,0.001292434226442837,-0.0062352479371943536,-5.22181067666808,0.03011254036178146
Case5,Element1,support,4943.0,3610,0.04001406155362383,5.1634799713722484e-05,0.001292434226442837,-0.007782677795922701,-6.515855898576287,0.039951587985902225
Case5,Element1,support,6401.0,3610,0.0522575479586057,6.744033902678225e-05,0.001292434226442837,-0.009582429757944908,-8.021079248523971,0.05218086742595645
Case5,Element1,support,8289.0,3610,0.0669202692111443,8.63704200274548e-05,0.001292434226442837,-0.011588547168067644,-9.699106531855879,0.0668277102697689
Case5,Element1,support,10734.0,3610,0.08376712711612874,0.00010812237234408305,0.001292434226442837,-0.013685852413689465,-11.453604052751697,0.08365793023113288
Case5,Element1,support,13900.0,3610,0.10233002554579151,0.00013209291748088531,0.001292434226442837,-0.015709426355808177,-13.146561817789214,0.10220475036818258
Case5,Element1,support,18000.0,3610,0.12207961208318906,0.00015759925427192512,0.001292434226442837,-0.017529456326842937,-14.669300568302269,0.12193986436407298
Case5,Element1,top_surface,10.0,29994,8.744654417935392e-05,4.373127032890332e-06,0.049172337894698534,0.0004418842055831388,0.009072183484578004,8.893469824955824e-05
Case5,Element1,top_surface,13.0,29994,0.00010718191692185867,5.357470323900652e-06,0.049172337894698534,0.0005441224755903883,0.011166091665723023,0.00010895293071835541
Case5,Element1,top_surface,17.0,29994,0.00013297211659141174,6.642786477522764e-06,0.049172337894698534,0.0006592939718505338,0.01353558308495052,0.0001350919391253705
Case5,Element1,top_surface,22.0,29994,0.00016503872499823232,8.239675923100802e-06,0.049172337894698534,0.0007786908807733536,0.01600740904534128,0.00016756730055719304
Case5,Element1,top_surface,28.0,29994,0.0002035560190808479,1.0156775304858626e-05,0.049172337894698534,0.0009038817344545925,0.01861274806850446,0.0002065546553147246
Case5,Element1,top_surface,36.0,29994,0.0002550681670271406,1.271922969924309e-05,0.049172337894698534,0.0010503054284588423,0.021676813287162783,0.0002586663608812141
Case5,Element1,top_surface,47.0,29994,0.00032624185621060167,1.6257468049122795e-05,0.049172337894698534,0.0012273277562543626,0.025401888112098404,0.00033062223081476827
Case5,Element1,top_surface,61.0,29994,0.00041742102040212564,2.0786908107908746e-05,0.049172337894698534,0.00142723911956345,0.029629474188090973,0.00042273581037418733
Case5,Element1,top_surface,79.0,29994,0.0005356606172840322,2.665543541102169e-05,0.049172337894698534,0.0016563470551860112,0.03449445274898841,0.0005420819215084649
Case5,Element1,top_surface,102.0,29994,0.0006883737601391722,3.4226971550636736e-05,0.049172337894698534,0.00191776720118703,0.040062650098781905,0.0006960615056362183
Case5,Element1,top_surface,133.0,29994,0.000897026910136951,4.455869762998467e-05,0.049172337894698534,0.002230545449951267,0.04673786177024666,0.0009061740713936792
Case5,Element1,top_surface,172.0,29994,0.001163693920512566,5.774479146159612e-05,0.049172337894698534,0.002579681089543764,0.05419426815250179,0.0011743348787941566
Case5,Element1,top_surface,222.0,29994,0.001511888574018597,7.493818342971192e-05,0.049172337894698534,0.0029757906547146,0.0626502208384745,0.0015239906548716552
Case5,Element1,top_surface,288.0,29994,0.001981549429764632,9.80989791080705e-05,0.049172337894698534,0.003436898222142606,0.07248011098866729,0.0019950033557108323
Case5,Element1,top_surface,373.0,29994,0.0026015046686194195,0.0001286383892921916,0.049172337894698534,0.003962396215901334,0.08366168840991361,0.0026160722633865375
Case5,Element1,top_surface,483.0,29994,0.0034264126331581602,0.00016924170767478077,0.049172337894698534,0.004568818183065698,0.09654266467364198,0.00344180722171901
Case5,Element1,top_surface,625.0,29994,0.004524444818480767,0.00022326084583336816,0.049172337894698534,0.005274546094126594,0.11151825179050928,0.004540374840656881
Case5,Element1,top_surface,810.0,29994,0.0059929081387743305,0.00029548457565907357,0.049172337894698534,0.006125058674610688,0.12956448083843258,0.0060091626371690365
Case5,Element1,top_surface,1048.0,29994,0.007953422594505953,0.0003918911890280145,0.049172337894698534,0.007115789803517305,0.15060897395583595,0.0079697489646972
Case5,Element1,top_surface,1358.0,29994,0.010590306611239705,0.0005215490621436278,0.049172337894698534,0.008294683137274926,0.17569225451684742,0.010606554100814028
Case5,Element1,top_surface,1758.0,29994,0.014107939068402901,0.0006945106810559498,0.049172337894698534,0.00964616553586128,0.20450683379647583,0.014124011808086671
Case5,Element1,top_surface,2276.0,29994,0.018792857319120542,0.0009248705839202639,0.049172337894698534,0.01115258615997708,0.23668199156549777,0.018808757596615676
Case5,Element1,top_surface,2948.0,29994,0.024996142626208175,0.0012299007300344328,0.049172337894698534,0.0127384453120442,0.27059938598704986,0.0250120450377657
Case5,Element1,top_surface,3817.0,29994,0.03306732772960815,0.0016268002885750441,0.049172337894698534,0.014303119882007893,0.30408851714021373,0.033083647396607435
Case5,Element1,top_surface,4943.0,29994,0.04337572249635719,0.0021337442812568996,0.049172337894698534,0.01570459257721612,0.334090816591779,0.04339318349732049
Case5,Element1,top_surface,6401.0,29994,0.05615690922341548,0.002762329508984865,0.049172337894698534,0.01680913435426998,0.35772757719435305,0.05617649327352163
